municipio,ano,target,cdd_6,cdd_9,prcptot_2,prcptot_3,precomediocafe,tnn_5,tnn_6,tnn_7,tnn_8,txx_11,txx_12,wd30_12,wd30_3,wd30_9,tmin2_8,wd30_11,txx_10,txx_9,txx_3,cdd_7,frost_8,wd30_2,prcptot_10,cdd_5,wd30_10,tmin2_6,prcptot_12,cdd_8,tmin2_7
Sao_Joao_del_Rei,2019,1.982758620689655,17.0,11.0,209.56,164.88,109.61,6.12,8.44,6.63,4.83,31.3,32.8,17.0,10.0,7.0,0.0,3.0,32.9,32.3,32.7,31.0,0.0,16.0,107.25,21.0,7.0,0.0,43.38,15.0,0.0
Sao_Joao_del_Rei,2020,1.970982142857143,23.0,15.0,81.31,52.88,110.44833333333334,7.09,6.89,3.76,7.01,33.6,32.48,9.0,3.0,15.0,0.0,8.0,32.4,36.05,31.28,26.0,0.0,4.0,69.88,12.0,14.0,0.0,125.81,31.0,0.0
Sao_Joao_del_Rei,2021,1.296875,24.0,21.0,11.31,59.62,114.73333333333332,7.18,10.07,11.49,7.82,31.96,33.37,12.0,12.0,16.0,0.0,9.0,35.6,34.97,32.06,30.0,0.0,8.0,130.69,22.0,12.0,0.0,43.69,15.0,0.0
Sao_Joao_del_Rei,2022,1.836244541484716,19.0,9.0,51.31,65.06,218.93666666666664,2.69,6.38,1.52,6.9,32.19,30.2,1.0,25.0,18.0,0.0,9.0,33.29,35.21,33.56,16.0,0.0,9.0,196.81,15.0,5.0,0.0,134.69,27.0,1.0
Sao_Lourenco,2012,1.379310344827586,18.0,12.0,110.31,80.69,255.14083333333332,5.91,1.23,0.3,1.01,31.15,32.67,8.0,9.0,14.0,1.0,5.0,34.76,34.93,33.3,16.0,0.0,15.0,220.25,9.0,11.0,2.0,109.62,15.0,1.0
Sao_Lourenco,2013,1.379310344827586,11.0,19.0,162.88,201.44,172.1825,5.28,6.43,2.56,5.17,32.39,33.44,23.0,9.0,13.0,0.0,7.0,35.57,33.23,32.08,23.0,0.0,18.0,95.44,8.0,21.0,0.0,160.25,16.0,0.0
Sao_Lourenco,2014,1.2,12.0,7.0,202.62,135.25,137.595,4.92,7.36,-0.33,2.15,32.59,32.99,11.0,14.0,6.0,0.0,6.0,31.93,32.4,32.22,18.0,0.0,23.0,171.56,14.0,9.0,0.0,100.88,31.0,1.0
Sao_Lourenco,2015,1.32258064516129,13.0,11.0,139.88,44.06,168.48333333333332,7.8,4.08,3.47,1.23,32.96,33.22,12.0,1.0,8.0,2.0,10.0,36.36,32.76,30.1,7.0,0.0,8.0,68.0,9.0,15.0,0.0,101.31,12.0,0.0
Sao_Lourenco,2016,1.596774193548387,15.0,14.0,229.19,87.75,129.3216666666667,5.45,3.34,7.36,6.76,33.19,32.12,15.0,13.0,13.0,0.0,10.0,35.08,35.19,31.1,6.0,0.0,15.0,90.44,6.0,22.0,0.0,196.44,26.0,0.0
Sao_Lourenco,2017,1.774193548387097,23.0,11.0,94.31,177.62,155.69750000000002,9.45,-0.24,1.97,3.93,32.37,33.33,17.0,9.0,13.0,0.0,10.0,34.81,33.57,32.12,15.0,0.0,19.0,60.19,9.0,10.0,2.0,169.56,8.0,1.0
Sao_Lourenco,2018,1.6,10.0,16.0,172.56,139.94,139.60083333333333,2.23,3.83,5.65,4.33,31.4,32.88,19.0,17.0,18.0,0.0,7.0,34.02,33.58,32.29,31.0,0.0,7.0,146.62,12.0,15.0,0.0,189.38,13.0,0.0
Sao_Lourenco,2019,1.6,17.0,10.0,129.06,112.75,109.61,5.24,6.73,2.24,4.13,31.53,33.72,19.0,9.0,9.0,0.0,9.0,32.77,33.56,32.73,31.0,0.0,13.0,351.5,8.0,5.0,0.0,44.38,12.0,0.0
Sao_Lourenco,2020,3.392857142857143,22.0,17.0,194.94,46.44,110.44833333333334,1.86,5.12,0.94,4.51,34.97,32.49,14.0,8.0,13.0,0.0,9.0,34.35,35.26,32.28,15.0,0.0,8.0,30.19,11.0,21.0,0.0,223.81,23.0,2.0
Sao_Lourenco,2021,1.508771929824561,19.0,18.0,51.81,118.31,114.73333333333332,4.94,3.4,4.36,1.94,33.49,31.72,11.0,10.0,21.0,1.0,13.0,35.31,35.71,31.92,30.0,0.0,9.0,146.25,21.0,13.0,0.0,99.44,12.0,0.0
Sao_Lourenco,2022,1.8,20.0,9.0,110.5,141.62,218.93666666666664,2.44,4.55,0.34,1.95,31.89,29.95,0.0,14.0,16.0,1.0,6.0,31.5,36.38,32.21,15.0,0.0,6.0,244.06,14.0,2.0,0.0,30.44,27.0,4.0
Sao_Sebastiao_da_Bela_Vista,2012,1.2,18.0,12.0,110.31,80.69,255.14083333333332,6.57,0.85,3.74,3.74,31.02,32.08,11.0,15.0,8.0,0.0,3.0,34.48,33.18,33.45,16.0,0.0,20.0,220.25,9.0,1.0,1.0,109.62,15.0,0.0
Sao_Sebastiao_da_Bela_Vista,2013,1.38,11.0,19.0,162.88,201.44,172.1825,6.59,7.78,3.79,1.36,34.58,33.49,22.0,12.0,15.0,1.0,10.0,35.32,33.98,32.06,23.0,0.0,19.0,95.44,8.0,20.0,0.0,160.25,16.0,0.0
Sao_Sebastiao_da_Bela_Vista,2014,1.020408163265306,12.0,7.0,202.62,135.25,137.595,6.96,8.77,3.78,4.14,33.05,32.92,14.0,16.0,8.0,0.0,9.0,32.63,32.44,32.7,18.0,0.0,23.0,171.56,14.0,9.0,0.0,100.88,31.0,0.0
Sao_Sebastiao_da_Bela_Vista,2015,1.020408163265306,13.0,11.0,139.88,44.06,168.48333333333332,8.14,6.52,5.49,4.83,31.48,32.81,11.0,0.0,10.0,0.0,8.0,35.8,31.76,29.92,7.0,0.0,8.0,68.0,9.0,14.0,0.0,101.31,12.0,0.0
Sao_Sebastiao_da_Bela_Vista,2016,1.56,15.0,14.0,229.19,87.75,129.3216666666667,4.67,4.99,7.51,8.18,34.01,32.98,17.0,15.0,11.0,0.0,19.0,36.85,35.27,31.72,6.0,0.0,21.0,90.44,6.0,25.0,0.0,196.44,26.0,0.0
Sao_Sebastiao_da_Bela_Vista,2017,1.584309133489461,23.0,11.0,94.31,177.62,155.69750000000002,10.86,1.29,2.16,3.26,30.9,33.21,8.0,4.0,8.0,0.0,3.0,34.15,32.51,31.51,15.0,0.0,3.0,60.19,9.0,5.0,1.0,169.56,8.0,0.0
Sao_Sebastiao_da_Bela_Vista,2018,1.32,10.0,16.0,172.56,139.94,139.60083333333333,3.85,5.79,6.38,6.85,30.88,31.95,9.0,6.0,8.0,0.0,2.0,34.1,32.47,31.44,31.0,0.0,4.0,146.62,12.0,13.0,0.0,189.38,13.0,0.0
Sao_Sebastiao_da_Bela_Vista,2019,1.44,17.0,10.0,129.06,112.75,109.61,7.58,9.32,4.37,5.7,30.85,32.17,16.0,4.0,4.0,0.0,3.0,31.9,32.05,31.83,31.0,0.0,10.0,351.5,8.0,3.0,0.0,44.38,12.0,0.0
Sao_Sebastiao_da_Bela_Vista,2020,1.5,22.0,17.0,194.94,46.44,110.44833333333334,3.93,7.02,3.73,6.78,34.84,32.6,8.0,3.0,12.0,0.0,8.0,34.91,33.92,32.73,15.0,0.0,4.0,30.19,11.0,18.0,0.0,223.81,23.0,0.0
Sao_Sebastiao_da_Bela_Vista,2021,1.2,19.0,18.0,51.81,118.31,114.73333333333332,5.74,6.57,6.18,4.04,33.58,31.43,8.0,11.0,20.0,0.0,9.0,35.59,35.47,31.44,30.0,0.0,6.0,146.25,21.0,12.0,0.0,99.44,12.0,0.0
Sao_Sebastiao_da_Bela_Vista,2022,1.5,20.0,9.0,110.5,141.62,218.93666666666664,2.95,5.44,1.35,5.69,33.3,31.05,4.0,13.0,17.0,0.0,10.0,31.09,35.26,31.68,15.0,0.0,7.0,244.06,14.0,4.0,0.0,30.44,27.0,1.0
Sao_Tome_das_Letras,2012,1.08,18.0,13.0,94.62,85.25,255.14083333333332,10.66,3.13,3.91,2.62,29.54,30.32,2.0,10.0,9.0,0.0,0.0,33.25,32.36,33.33,16.0,0.0,14.0,156.62,9.0,6.0,0.0,94.94,17.0,0.0
Sao_Tome_das_Letras,2013,1.2,9.0,18.0,91.88,137.69,172.1825,9.9,5.16,5.97,10.17,33.49,33.16,22.0,10.0,13.0,0.0,9.0,36.25,34.1,32.33,23.0,0.0,20.0,57.94,16.0,21.0,0.0,106.88,16.0,0.0
Sao_Tome_das_Letras,2014,0.9,12.0,6.0,113.81,102.44,137.595,7.13,11.39,7.56,6.02,33.23,32.36,11.0,3.0,7.0,0.0,9.0,31.66,33.25,30.66,17.0,0.0,20.0,125.81,14.0,8.0,0.0,91.69,16.0,0.0
Sao_Tome_das_Letras,2015,1.02,18.0,6.0,156.0,129.44,168.48333333333332,11.9,7.4,6.54,3.98,31.68,32.37,9.0,1.0,8.0,0.0,5.0,35.23,31.31,30.15,7.0,0.0,10.0,44.75,9.0,11.0,0.0,84.25,17.0,0.0
Sao_Tome_das_Letras,2016,1.62,15.0,13.0,287.31,188.62,129.3216666666667,9.98,9.56,11.52,10.9,34.01,32.97,18.0,13.0,16.0,0.0,16.0,36.57,35.49,32.44,6.0,0.0,20.0,81.31,6.0,23.0,0.0,152.94,26.0,0.0
Sao_Tome_das_Letras,2017,1.051020408163265,23.0,13.0,87.25,125.19,155.69750000000002,11.29,6.73,4.23,8.14,32.26,34.02,19.0,15.0,19.0,0.0,10.0,35.86,34.64,32.93,15.0,0.0,18.0,116.0,7.0,12.0,0.0,198.5,8.0,0.0
Sao_Tome_das_Letras,2018,1.5,10.0,28.0,158.56,102.12,139.60083333333333,5.2,7.07,6.75,8.51,32.08,33.9,15.0,21.0,13.0,0.0,7.0,34.49,33.03,33.47,31.0,0.0,9.0,125.62,12.0,17.0,0.0,122.88,13.0,0.0
Sao_Tome_das_Letras,2019,1.440140845070423,17.0,10.0,139.0,92.69,109.61,8.28,11.32,9.0,7.24,31.89,34.54,19.0,13.0,10.0,0.0,11.0,33.53,33.19,33.21,31.0,0.0,17.0,203.62,24.0,7.0,0.0,39.41,12.0,0.0
Sao_Tome_das_Letras,2020,2.133763094278808,23.0,14.0,147.94,45.88,110.44833333333334,4.06,9.02,5.42,9.0,34.36,32.37,10.0,2.0,19.0,0.0,9.0,34.02,36.54,30.37,15.0,0.0,3.0,15.94,11.0,22.0,0.0,208.75,30.0,0.0
Sao_Tome_das_Letras,2021,1.2,19.0,18.0,37.56,98.31,114.73333333333332,6.06,6.29,7.34,3.85,32.5,31.35,5.0,7.0,19.0,0.0,6.0,34.69,34.76,31.05,30.0,0.0,4.0,129.56,30.0,12.0,0.0,96.56,13.0,0.0
Sao_Tome_das_Letras,2022,1.434375,20.0,8.0,91.0,209.81,218.93666666666664,3.21,6.91,1.81,4.6,31.18,29.89,0.0,10.0,15.0,0.0,5.0,30.75,35.08,31.37,16.0,0.0,1.0,243.0,16.0,2.0,0.0,49.44,26.0,2.0
Senador_Jose_Bento,2012,1.320481927710843,18.0,12.0,110.31,80.69,255.14083333333332,5.61,0.06,1.13,-0.95,29.12,29.57,0.0,2.0,9.0,1.0,0.0,31.86,33.06,30.45,16.0,1.0,4.0,220.25,9.0,5.0,2.0,109.62,15.0,1.0
Senador_Jose_Bento,2013,1.32,11.0,19.0,162.88,201.44,172.1825,5.85,7.13,2.83,5.68,31.45,30.74,3.0,0.0,5.0,0.0,2.0,33.31,31.4,29.36,23.0,0.0,1.0,95.44,8.0,8.0,0.0,160.25,16.0,0.0
Senador_Jose_Bento,2014,1.082352941176471,12.0,7.0,202.62,135.25,137.595,8.05,8.33,2.01,2.83,30.97,31.45,3.0,0.0,1.0,0.0,3.0,31.24,30.63,29.92,18.0,0.0,14.0,171.56,14.0,2.0,0.0,100.88,31.0,0.0
Senador_Jose_Bento,2015,1.5,13.0,11.0,139.88,44.06,168.48333333333332,8.89,6.19,4.05,7.61,30.72,31.87,3.0,0.0,6.0,0.0,1.0,34.93,30.62,28.55,7.0,0.0,2.0,68.0,9.0,13.0,0.0,101.31,12.0,0.0
Senador_Jose_Bento,2016,1.38,15.0,14.0,229.19,87.75,129.3216666666667,5.1,6.5,8.57,7.93,32.51,30.0,1.0,0.0,11.0,0.0,2.0,34.15,33.79,28.96,6.0,0.0,5.0,90.44,6.0,13.0,0.0,196.44,26.0,0.0
Senador_Jose_Bento,2017,1.15304347826087,23.0,11.0,94.31,177.62,155.69750000000002,10.75,2.01,1.62,3.73,29.54,31.98,7.0,2.0,5.0,0.0,0.0,31.87,31.65,30.5,15.0,0.0,5.0,60.19,9.0,4.0,0.0,169.56,8.0,1.0
Senador_Jose_Bento,2018,1.32,10.0,16.0,172.56,139.94,139.60083333333333,3.75,5.84,5.04,6.13,29.28,30.8,1.0,5.0,3.0,0.0,0.0,32.89,31.39,30.97,31.0,0.0,1.0,146.62,12.0,8.0,0.0,189.38,13.0,0.0
Senador_Jose_Bento,2019,1.2,17.0,10.0,129.06,112.75,109.61,7.84,9.25,4.53,4.24,29.78,31.81,13.0,0.0,3.0,0.0,0.0,31.0,32.24,29.68,31.0,0.0,4.0,351.5,8.0,3.0,0.0,44.38,12.0,0.0
Senador_Jose_Bento,2020,1.620618556701031,22.0,17.0,194.94,46.44,110.44833333333334,2.58,6.33,1.8,6.15,31.93,31.35,6.0,3.0,11.0,0.0,2.0,32.95,33.05,30.39,15.0,0.0,1.0,30.19,11.0,10.0,0.0,223.81,23.0,1.0
Senador_Jose_Bento,2021,1.32,19.0,18.0,51.81,118.31,114.73333333333332,5.83,5.09,3.75,3.67,33.56,30.81,3.0,4.0,18.0,0.0,7.0,35.35,34.68,31.12,30.0,0.0,2.0,146.25,21.0,11.0,0.0,99.44,12.0,0.0
Senador_Jose_Bento,2022,1.32,20.0,9.0,110.5,141.62,218.93666666666664,1.2,1.95,0.11,5.06,31.54,30.11,1.0,3.0,17.0,0.0,5.0,31.08,35.08,30.56,15.0,0.0,4.0,244.06,14.0,3.0,1.0,30.44,27.0,2.0
Serrania,2012,1.5,18.0,13.0,101.44,65.44,255.14083333333332,7.41,1.25,3.26,0.72,31.32,31.52,8.0,7.0,13.0,1.0,3.0,34.57,34.09,33.25,16.0,0.0,16.0,144.56,9.0,11.0,1.0,93.44,17.0,0.0
Serrania,2013,1.2,11.0,18.0,76.25,110.75,172.1825,6.98,8.14,4.06,6.82,33.22,32.16,20.0,8.0,15.0,0.0,9.0,35.05,34.08,31.68,23.0,0.0,15.0,46.0,21.0,20.0,0.0,88.44,31.0,0.0
Serrania,2014,1.08,12.0,6.0,95.44,98.0,137.595,8.61,8.35,4.34,4.69,33.93,34.13,14.0,11.0,6.0,0.0,13.0,32.66,33.09,32.25,19.0,0.0,23.0,134.69,14.0,11.0,0.0,78.94,16.0,0.0
Serrania,2015,0.9,18.0,11.0,156.19,133.38,168.48333333333332,9.76,6.68,5.54,6.14,32.56,33.53,12.0,5.0,13.0,0.0,9.0,36.79,32.59,31.32,7.0,0.0,13.0,35.19,13.0,17.0,0.0,80.88,17.0,0.0
Serrania,2016,1.56,15.0,14.0,253.44,175.88,129.3216666666667,5.91,7.15,6.79,8.16,33.74,32.75,16.0,17.0,16.0,0.0,18.0,36.1,34.99,31.87,6.0,0.0,21.0,91.38,6.0,25.0,0.0,131.69,26.0,0.0
Serrania,2017,1.5,23.0,21.0,70.62,82.75,155.69750000000002,10.77,3.26,2.35,4.96,32.12,34.5,17.0,13.0,16.0,0.0,12.0,34.91,33.57,32.31,15.0,0.0,20.0,122.94,9.0,13.0,0.0,176.31,8.0,0.0
Serrania,2018,1.8,10.0,28.0,135.25,98.94,139.60083333333333,5.65,5.45,6.22,6.46,31.65,32.14,16.0,13.0,17.0,0.0,5.0,34.45,32.9,32.13,31.0,0.0,10.0,112.75,12.0,18.0,0.0,113.62,13.0,0.0
Serrania,2019,1.68,17.0,10.0,157.0,112.5,109.61,8.75,10.64,5.91,6.3,31.91,33.07,18.0,13.0,7.0,0.0,9.0,32.56,33.12,32.38,31.0,0.0,12.0,154.94,24.0,5.0,0.0,45.12,12.0,0.0
Serrania,2020,1.8,23.0,14.0,116.5,55.31,110.44833333333334,5.84,7.02,2.93,8.01,34.62,31.92,12.0,3.0,16.0,0.0,9.0,33.41,35.14,30.74,15.0,0.0,5.0,23.12,11.0,21.0,0.0,209.69,30.0,0.0
Serrania,2021,1.08,23.0,18.0,26.44,75.56,114.73333333333332,7.17,8.4,7.7,6.33,34.65,31.56,8.0,14.0,22.0,0.0,14.0,36.57,35.93,32.61,30.0,0.0,8.0,131.38,30.0,12.0,0.0,93.62,13.0,0.0
Serrania,2022,1.2,19.0,8.0,84.38,148.69,218.93666666666664,2.32,5.35,2.41,8.06,32.97,30.87,7.0,19.0,22.0,0.0,13.0,34.56,35.95,32.11,16.0,0.0,12.0,215.12,16.0,7.0,0.0,53.81,27.0,0.0
Silvianopolis,2012,1.08010752688172,18.0,12.0,98.19,78.75,255.14083333333332,6.64,1.24,4.04,2.29,30.8,31.35,8.0,9.0,12.0,0.0,1.0,33.86,32.68,32.73,16.0,0.0,16.0,209.94,9.0,5.0,1.0,101.44,15.0,0.0
Silvianopolis,2013,1.019892473118279,11.0,19.0,138.38,198.44,172.1825,6.75,7.76,3.76,4.72,33.45,32.43,22.0,8.0,15.0,0.0,11.0,35.2,33.92,31.5,23.0,0.0,16.0,82.88,8.0,21.0,0.0,123.25,16.0,0.0
Silvianopolis,2014,0.7797927461139896,12.0,7.0,129.5,113.88,137.595,7.59,8.92,4.11,4.22,32.71,32.36,10.0,12.0,6.0,0.0,8.0,31.86,32.38,32.09,18.0,0.0,22.0,148.56,14.0,9.0,0.0,97.12,16.0,0.0
Silvianopolis,2015,0.9,18.0,11.0,142.75,48.81,168.48333333333332,8.78,6.66,5.41,5.61,31.8,32.96,9.0,1.0,11.0,0.0,7.0,36.25,31.76,30.34,7.0,0.0,8.0,58.56,8.0,14.0,0.0,102.31,12.0,0.0
Silvianopolis,2016,1.5,15.0,14.0,232.31,123.69,129.3216666666667,5.48,6.14,7.05,8.16,33.92,32.43,16.0,13.0,16.0,0.0,18.0,36.42,34.76,31.26,6.0,0.0,20.0,92.38,6.0,25.0,0.0,177.0,26.0,0.0
Silvianopolis,2017,1.066666666666667,23.0,11.0,86.81,162.62,155.69750000000002,10.89,2.09,2.6,4.03,31.36,33.57,11.0,7.0,10.0,0.0,8.0,33.9,32.53,31.57,15.0,0.0,12.0,78.25,9.0,6.0,0.0,184.06,8.0,0.0
Silvianopolis,2018,1.2,10.0,28.0,178.25,123.38,139.60083333333333,4.56,5.75,6.37,6.63,30.71,32.09,12.0,7.0,9.0,0.0,3.0,33.95,32.84,31.71,31.0,0.0,5.0,139.0,12.0,14.0,0.0,171.88,13.0,0.0
Silvianopolis,2019,1.2,17.0,10.0,132.0,115.25,109.61,8.26,9.87,4.98,5.73,30.81,32.09,15.0,8.0,4.0,0.0,5.0,32.06,32.46,32.08,31.0,0.0,10.0,323.69,13.0,3.0,0.0,42.19,12.0,0.0
Silvianopolis,2020,1.50032154340836,22.0,17.0,176.44,48.12,110.44833333333334,4.67,6.95,3.37,7.31,34.38,31.87,8.0,3.0,13.0,0.0,7.0,33.42,34.44,30.43,15.0,0.0,5.0,29.19,11.0,19.0,0.0,221.56,22.0,0.0
Silvianopolis,2021,0.960126582278481,19.0,18.0,42.06,111.5,114.73333333333332,6.42,7.2,6.68,4.82,34.07,31.25,6.0,12.0,20.0,0.0,12.0,35.9,35.48,31.62,30.0,0.0,7.0,138.56,21.0,12.0,0.0,103.38,12.0,0.0
Silvianopolis,2022,0.9,14.0,9.0,108.12,174.5,218.93666666666664,2.79,5.3,1.81,6.3,33.17,31.04,4.0,13.0,21.0,0.0,10.0,31.3,35.61,31.44,15.0,0.0,10.0,248.0,14.0,4.0,0.0,30.19,27.0,1.0
Soledade_de_Minas,2012,1.5,18.0,12.0,98.19,78.75,255.14083333333332,6.6,1.8,0.99,1.52,31.31,32.76,10.0,12.0,14.0,1.0,7.0,34.95,35.05,33.5,16.0,0.0,18.0,209.94,9.0,11.0,1.0,101.44,15.0,1.0
Soledade_de_Minas,2013,1.5,11.0,19.0,138.38,198.44,172.1825,5.9,7.03,3.22,5.86,32.62,33.48,24.0,9.0,15.0,0.0,11.0,35.82,33.57,32.2,23.0,0.0,19.0,82.88,8.0,21.0,0.0,123.25,16.0,0.0
Soledade_de_Minas,2014,1.056666666666667,12.0,7.0,129.5,113.88,137.595,5.63,8.1,0.57,3.28,32.91,32.98,11.0,15.0,6.0,0.0,7.0,32.11,32.71,32.41,18.0,0.0,23.0,148.56,14.0,9.0,0.0,97.12,16.0,1.0
Soledade_de_Minas,2015,1.714285714285714,18.0,11.0,142.75,48.81,168.48333333333332,8.3,4.9,4.29,1.82,33.11,33.4,14.0,3.0,10.0,1.0,12.0,36.46,32.86,30.45,7.0,0.0,9.0,58.56,8.0,15.0,0.0,102.31,12.0,0.0
Soledade_de_Minas,2016,1.6,15.0,14.0,232.31,123.69,129.3216666666667,5.98,3.96,8.0,7.41,33.47,32.37,16.0,15.0,14.0,0.0,12.0,35.57,35.48,31.3,6.0,0.0,17.0,92.38,6.0,24.0,0.0,177.0,26.0,0.0
Soledade_de_Minas,2017,1.6,23.0,11.0,86.81,162.62,155.69750000000002,9.98,0.44,2.42,4.51,32.6,33.58,19.0,12.0,15.0,0.0,11.0,35.14,33.83,32.35,15.0,0.0,21.0,78.25,9.0,11.0,1.0,184.06,8.0,0.0
Soledade_de_Minas,2018,1.8,10.0,28.0,178.25,123.38,139.60083333333333,2.7,4.4,6.02,4.94,31.7,33.02,19.0,21.0,19.0,0.0,7.0,34.35,33.82,32.49,31.0,0.0,11.0,139.0,12.0,15.0,0.0,171.88,13.0,0.0
Soledade_de_Minas,2019,1.8,17.0,10.0,132.0,115.25,109.61,5.78,7.32,2.89,4.78,31.68,33.94,20.0,11.0,10.0,0.0,10.0,33.02,33.78,32.97,31.0,0.0,13.0,323.69,13.0,6.0,0.0,42.19,12.0,0.0
Soledade_de_Minas,2020,3.2,22.0,17.0,176.44,48.12,110.44833333333334,2.32,5.74,1.56,5.08,35.2,32.65,15.0,8.0,16.0,0.0,12.0,34.52,35.44,32.42,15.0,0.0,9.0,29.19,11.0,22.0,0.0,221.56,22.0,1.0
Soledade_de_Minas,2021,1.720481927710843,19.0,18.0,42.06,111.5,114.73333333333332,5.34,4.31,5.12,2.51,33.65,31.9,11.0,11.0,21.0,0.0,13.0,35.6,35.99,32.14,30.0,0.0,9.0,138.56,21.0,13.0,0.0,103.38,12.0,0.0
Soledade_de_Minas,2022,1.5,14.0,9.0,108.12,174.5,218.93666666666664,2.82,5.22,0.91,2.64,32.11,30.17,1.0,15.0,17.0,0.0,6.0,31.69,36.62,32.45,15.0,0.0,9.0,248.0,14.0,3.0,0.0,30.19,27.0,3.0
Tocos_do_Moji,2012,1.5,15.0,12.0,130.19,81.31,255.14083333333332,5.87,0.36,2.93,0.46,29.32,29.65,0.0,3.0,5.0,1.0,0.0,31.67,31.46,31.44,15.0,0.0,6.0,230.06,11.0,4.0,2.0,113.56,17.0,0.0
Tocos_do_Moji,2013,1.5,11.0,19.0,163.88,219.62,172.1825,6.23,7.67,3.17,6.07,32.71,31.32,10.0,2.0,6.0,0.0,3.0,33.36,31.72,30.36,14.0,0.0,8.0,107.12,8.0,10.0,0.0,161.88,16.0,0.0
Tocos_do_Moji,2014,1.08,12.0,7.0,197.62,138.0,137.595,8.4,9.03,4.53,3.55,31.45,31.99,5.0,3.0,1.0,0.0,5.0,31.64,31.2,30.65,18.0,0.0,15.0,181.56,16.0,3.0,0.0,106.38,31.0,0.0
Tocos_do_Moji,2015,1.2,13.0,6.0,119.0,18.69,168.48333333333332,8.98,6.51,5.08,6.8,30.28,31.75,3.0,0.0,4.0,0.0,3.0,34.99,31.17,28.88,7.0,0.0,1.0,64.69,9.0,13.0,0.0,113.62,12.0,0.0
Tocos_do_Moji,2016,1.076470588235294,15.0,14.0,261.88,61.06,129.3216666666667,5.29,6.02,8.59,8.62,33.08,30.96,6.0,0.0,11.0,0.0,6.0,34.93,33.23,29.81,6.0,0.0,14.0,92.56,6.0,14.0,0.0,180.88,31.0,0.0
Tocos_do_Moji,2017,1.741839762611276,23.0,10.0,129.69,206.0,155.69750000000002,11.06,1.88,2.04,4.29,29.97,32.53,8.0,3.0,3.0,0.0,0.0,32.75,31.05,30.95,15.0,0.0,5.0,60.31,9.0,5.0,1.0,135.56,8.0,0.0
Tocos_do_Moji,2018,1.8,10.0,16.0,176.06,145.12,139.60083333333333,4.5,6.51,6.0,7.19,28.72,29.76,0.0,5.0,2.0,0.0,0.0,32.41,31.39,31.88,31.0,0.0,2.0,161.56,12.0,7.0,0.0,197.5,13.0,0.0
Tocos_do_Moji,2019,1.2,17.0,10.0,129.94,125.19,109.61,7.57,10.13,4.59,5.13,29.67,31.83,13.0,1.0,3.0,0.0,0.0,31.11,31.98,30.37,31.0,0.0,5.0,401.75,12.0,3.0,0.0,43.03,11.0,0.0
Tocos_do_Moji,2020,1.441340782122905,22.0,17.0,191.75,42.44,110.44833333333334,3.8,7.29,2.74,7.19,32.77,30.85,6.0,2.0,12.0,0.0,3.0,33.06,32.91,30.55,15.0,0.0,1.0,23.31,11.0,13.0,0.0,220.25,23.0,0.0
Tocos_do_Moji,2021,1.259776536312849,19.0,18.0,79.06,124.25,114.73333333333332,5.9,6.4,4.43,4.36,33.32,30.64,4.0,3.0,18.0,0.0,8.0,35.77,34.97,31.04,15.0,0.0,4.0,155.75,21.0,11.0,0.0,104.25,12.0,0.0
Tocos_do_Moji,2022,1.5,20.0,13.0,101.94,95.5,218.93666666666664,2.59,2.34,0.12,4.79,32.01,30.41,3.0,8.0,16.0,0.0,4.0,31.53,35.01,31.04,15.0,0.0,9.0,238.56,14.0,3.0,0.0,34.06,26.0,2.0
Tres_Coracoes,2012,1.080018761726079,18.0,13.0,94.62,85.25,255.14083333333332,7.21,2.65,2.74,3.51,31.32,31.89,9.0,9.0,16.0,0.0,8.0,34.91,33.64,33.49,16.0,0.0,15.0,156.62,9.0,10.0,0.0,94.94,17.0,0.0
Tres_Coracoes,2013,1.319981060606061,9.0,18.0,91.88,137.69,172.1825,9.15,6.27,2.24,6.21,35.38,32.42,6.0,1.0,17.0,0.0,6.0,35.51,33.93,30.6,23.0,0.0,3.0,57.94,16.0,23.0,0.0,106.88,16.0,0.0
Tres_Coracoes,2014,0.9001182033096927,12.0,6.0,113.81,102.44,137.595,8.43,10.97,5.74,5.27,33.42,32.92,19.0,10.0,8.0,0.0,10.0,32.01,32.94,31.39,17.0,0.0,22.0,125.81,14.0,10.0,0.0,91.69,16.0,0.0
Tres_Coracoes,2015,0.958904109589041,18.0,6.0,156.0,129.44,168.48333333333332,10.92,8.11,6.46,5.21,32.63,32.63,11.0,2.0,11.0,0.0,10.0,36.02,32.6,30.49,7.0,0.0,12.0,44.75,9.0,14.0,0.0,84.25,17.0,0.0
Tres_Coracoes,2016,1.680019212295869,15.0,13.0,287.31,188.62,129.3216666666667,7.73,7.97,10.79,9.69,33.02,32.65,10.0,2.0,16.0,0.0,12.0,36.38,35.4,31.43,6.0,0.0,3.0,81.31,6.0,21.0,0.0,152.94,26.0,0.0
Tres_Coracoes,2017,2.672727272727273,23.0,13.0,87.25,125.19,155.69750000000002,11.7,4.78,3.86,7.46,32.02,33.27,17.0,15.0,16.0,0.0,11.0,35.32,34.09,31.95,15.0,0.0,19.0,116.0,7.0,13.0,0.0,198.5,8.0,0.0
Tres_Coracoes,2018,2.1,10.0,28.0,158.56,102.12,139.60083333333333,5.76,6.4,7.91,7.36,31.74,32.88,15.0,15.0,16.0,0.0,5.0,34.38,33.12,31.82,31.0,0.0,6.0,125.62,12.0,17.0,0.0,122.88,13.0,0.0
